,timestamp,shard,load
2228,220.75,56,3.471
2229,220.775,90,0.34
2230,220.85,34,2.762
2231,221.155,36,0.747
2232,221.205,4,1.097
2233,221.385,86,0.89
2234,221.4,31,5.263
2235,222.105,20,5.076
2236,222.505,62,3.866
2237,225.005,52,2.302
2238,225.01,59,1.18
2239,225.025,22,2.178
2240,225.035,73,4.562
2241,225.05,14,3.579
2242,225.07,71,2.084
2243,225.115,42,7.142
2244,225.12,81,1.192
2245,225.145,83,6.339
2246,225.255,16,2.136
2247,225.27,55,5.279
2248,225.285,95,4.295
2249,225.315,93,1.739
2250,225.34,15,1.86
2251,225.35,99,13.263
2252,225.35,98,4.176
2253,225.365,5,4.326
2254,225.365,80,2.278
2255,225.425,84,3.235
2256,225.435,81,0.028
2257,225.445,4,1.312
2258,225.46,94,3.949
2259,225.475,58,1.563
2260,225.475,84,15.095
2261,225.52,78,1.603
2262,225.54,78,4.729
2263,225.54,92,4.91
2264,225.685,8,7.73
2265,225.695,49,4.179
2266,225.735,70,1.802
2267,225.77,83,6.757
2268,225.9,24,3.836
2269,225.955,95,5.404
2270,225.985,91,16.202
2271,226.01,31,2.068
2272,226.05,42,0.634
2273,226.21,21,2.002
2274,226.22,52,1.497
2275,226.275,38,1.429
2276,226.295,96,3.81
2277,226.31,96,0.06
2278,226.385,74,3.725
2279,226.565,5,0.821
2280,226.635,87,1.899
2281,230.01,70,2.113
2282,230.03,16,1.119
2283,230.035,20,2.991
2284,230.04,46,1.04
2285,230.065,15,5.305
2286,230.075,95,5.398
2287,230.09,88,4.495
2288,230.09,32,2.488
2289,230.1,53,11.395
2290,230.115,59,3.538
2291,230.145,59,3.681
2292,230.15,56,3.421
2293,230.15,35,2.736
2294,230.155,5,2.012
2295,230.16,49,8.319
2296,230.16,25,3.927
2297,230.16,97,10.939
2298,230.165,63,4.689
2299,230.17,36,2.98
2300,230.225,73,3.766
2301,230.25,19,2.396
2302,230.26,18,2.916
2303,230.275,81,2.589
2304,230.31,75,3.625
2305,230.31,31,1.326
2306,230.325,79,4.988
2307,230.345,50,8.982
2308,230.37,12,0.465
2309,230.4,48,3.762
2310,230.41,90,8.847
2311,230.425,69,6.939
2312,230.45,52,8.343
2313,230.53,70,0.801
2314,230.545,99,1.589
2315,230.55,52,5.26
2316,230.625,84,1.474
2317,230.625,37,4.023
2318,230.635,59,4.313
2319,230.64,27,2.971
2320,230.66,98,7.781
2321,230.705,68,4.81
2322,230.735,36,3.893
2323,230.795,51,6.588
2324,230.905,97,4.608
2325,230.945,12,7.276
2326,231.155,6,6.777
2327,231.335,69,17.284
2328,231.51,79,7.51
2329,231.59,17,3.087
2330,231.76,49,2.901
2331,232.43,1,10.771
2332,235.005,67,1.758
2333,235.01,88,2.851
2334,235.015,52,8.414
2335,235.025,70,2.998
2336,235.035,5,2.354
2337,235.04,8,10.761
2338,235.05,60,1.729
2339,235.055,76,3.595
2340,235.08,6,3.989
2341,235.11,88,5.517
2342,235.11,99,1.397
2343,235.11,58,8.276
2344,235.115,38,5.625
2345,235.135,18,7.29
2346,235.15,40,1.88
2347,235.155,82,6.101
2348,235.165,18,1.026
2349,235.18,66,4.239
2350,235.205,69,1.072
2351,235.215,99,6.99
2352,235.25,21,4.523
2353,235.29,95,6.813
2354,235.3,24,1.666
2355,235.31,29,1.024
2356,235.345,87,2.336
2357,235.365,71,0.729
2358,235.37,56,10.458
2359,235.4,80,0.545
2360,235.415,15,5.241
2361,235.42,8,0.76
2362,235.445,29,5.58
2363,235.475,12,11.667
2364,235.48,94,6.668
2365,235.495,77,2.146
2366,235.5,20,7.444
2367,235.525,51,4.121
2368,235.54,71,3.922
2369,235.54,17,8.207
2370,235.61,9,3.237
2371,235.625,49,2.773
2372,235.64,53,1.023
2373,235.655,55,5.994
2374,235.655,46,3.567
2375,235.665,63,10.837
2376,235.77,56,1.665
2377,235.82,91,1.01
2378,235.82,84,3.938
2379,235.88,62,3.767
2380,235.965,47,6.999
2381,235.97,49,5.463
2382,236.32,87,6.566
2383,236.625,40,1.848
2384,236.63,38,0.457
2385,236.88,64,8.206
2386,236.955,26,7.471
2387,240.0,99,12.008
2388,240.005,92,7.158
2389,240.03,15,4.13
2390,240.035,96,5.271
2391,240.055,34,2.932
2392,240.07,43,9.032
2393,240.075,81,5.689
2394,240.075,83,3.766
2395,240.08,50,4.538
2396,240.085,32,2.426
2397,240.1,88,3.245
2398,240.11,33,5.103
2399,240.12,27,2.65
2400,240.12,44,2.345
2401,240.125,68,4.136
2402,240.135,30,4.092
2403,240.145,5,4.354
2404,240.145,82,1.03
2405,240.155,15,4.186
2406,240.165,92,2.609
2407,240.195,44,1.435
2408,240.205,80,2.027
2409,240.23,76,7.207
2410,240.28,41,1.317
2411,240.305,85,2.473
2412,240.345,42,1.507
2413,240.35,46,4.58
2414,240.415,36,8.117
2415,240.425,39,5.739
2416,240.44,62,3.568
2417,240.48,94,4.738
2418,240.485,73,7.605
2419,240.505,95,5.632
2420,240.52,52,1.741
2421,240.535,12,2.886
2422,240.575,48,2.457
2423,240.635,12,1.031
2424,240.66,91,5.529
2425,240.8,61,2.692
2426,240.855,58,0.496
2427,240.93,70,5.527
2428,240.955,62,2.82
2429,241.015,17,6.987
2430,241.035,30,3.095
2431,241.045,15,8.294
2432,241.115,18,3.783
2433,241.395,93,6.65
2434,241.495,47,3.442
2435,241.505,63,1.603
2436,241.695,95,1.485
2437,242.085,89,12.308
2438,245.005,70,0.815
2439,245.005,58,1.614
2440,245.015,16,5.5
2441,245.02,97,13.993
2442,245.025,41,6.539
2443,245.025,73,3.82
2444,245.055,55,1.137
2445,245.06,79,5.293
2446,245.06,67,1.969
2447,245.06,46,3.508
2448,245.065,94,4.937
2449,245.075,51,7.482
2450,245.115,50,15.757
2451,245.12,4,3.044
2452,245.135,86,0.783
2453,245.16,6,6.508
2454,245.165,22,3.528
2455,245.175,89,4.678
2456,245.185,55,3.446
2457,245.185,30,2.041
2458,245.19,84,4.191
2459,245.19,90,1.729
2460,245.195,59,4.491
2461,245.2,60,0.711
2462,245.21,81,2.248
2463,245.21,69,3.172
2464,245.215,81,5.687
2465,245.23,22,2.401
2466,245.255,74,4.264
2467,245.255,17,1.706
2468,245.29,30,5.103
2469,245.305,93,3.46
2470,245.35,95,12.827
2471,245.355,24,1.383
2472,245.365,50,6.164
2473,245.385,59,1.552
2474,245.425,21,0.287
2475,245.435,89,2.193
2476,245.46,22,9.623
2477,245.46,26,7.511
2478,245.54,89,9.866
2479,245.635,80,3.493
2480,245.695,56,3.367
2481,245.705,32,6.075
2482,245.73,48,0.764
2483,245.73,57,1.569
2484,245.755,2,2.467
2485,245.805,25,4.703
2486,245.89,27,4.917
2487,245.92,72,2.609
2488,245.94,37,1.768
2489,245.985,95,2.37
2490,246.07,92,6.786
2491,246.325,12,4.274
2492,246.49,88,1.376
2493,246.74,63,0.445
2494,246.85,45,0.587
2495,246.945,75,4.59
2496,250.005,53,4.533
2497,250.01,55,0.523
2498,250.025,79,0.894
2499,250.025,35,3.745
2500,250.14,79,2.523
2501,250.19,18,4.789
2502,250.205,94,1.821
2503,250.215,84,1.894
2504,250.215,5,4.396
2505,250.22,95,1.411
2506,250.225,10,3.125
2507,250.25,84,7.224
2508,250.285,52,3.604
2509,250.32,62,2.592
2510,250.33,80,4.226
2511,250.35,42,1.26
2512,250.355,7,9.873
2513,250.465,14,2.057
2514,250.56,42,1.842
2515,250.595,10,2.879
2516,250.665,15,2.469
2517,250.69,11,3.443
2518,250.725,10,2.06
2519,250.755,34,3.174
2520,250.78,88,4.012
2521,250.795,72,12.143
2522,250.8,43,3.05
2523,250.85,46,0.604
2524,250.935,81,1.735
2525,251.065,73,1.849
2526,251.205,72,1.102
2527,251.245,49,2.469
2528,251.28,38,3.672
2529,251.5,83,0.35
2530,251.725,19,10.271
2531,252.59,79,3.772
2532,255.025,58,1.447
2533,255.025,75,4.432
2534,255.045,84,11.222
2535,255.055,96,5.612
2536,255.075,61,4.242
2537,255.095,87,1.351
2538,255.1,15,2.601
2539,255.105,15,1.53
2540,255.105,22,3.34
2541,255.11,82,2.728
2542,255.125,63,3.535
2543,255.13,66,3.883
2544,255.155,21,1.861
2545,255.2,84,3.245
2546,255.205,97,10.024
2547,255.22,24,4.391
2548,255.235,83,5.683
2549,255.24,75,7.931
2550,255.24,3,2.956
2551,255.245,90,5.923
2552,255.25,13,2.29
2553,255.255,100,4.123
2554,255.275,25,0.302
2555,255.3,10,2.702
2556,255.315,7,2.147
2557,255.32,26,5.516
2558,255.325,83,8.052
2559,255.325,6,4.912
2560,255.335,27,0.933
2561,255.38,53,1.198
2562,255.39,32,9.908
2563,255.4,92,9.769
2564,255.53,85,3.854
2565,255.54,48,4.868
2566,255.55,83,5.028
2567,255.55,73,0.291
2568,255.58,12,10.043
2569,255.595,81,6.426
2570,255.775,76,12.072
2571,255.81,98,5.756
2572,255.875,63,3.484
2573,255.905,30,1.346
2574,255.985,12,4.311
2575,256.03,53,2.687
2576,256.155,46,2.97
2577,256.17,62,5.684
2578,256.38,4,5.615
2579,256.805,76,5.357
2580,256.94,99,3.036
2581,257.205,81,11.499
2582,260.015,68,0.488
2583,260.02,1,1.397
2584,260.03,52,0.458
2585,260.045,53,2.218
2586,260.045,83,11.524
2587,260.05,15,2.28
2588,260.055,12,1.678
2589,260.055,68,5.14
2590,260.075,95,0.877
2591,260.075,42,1.805
2592,260.08,14,6.158
2593,260.085,34,12.808
2594,260.09,35,1.41
2595,260.095,46,1.638
2596,260.1,44,1.446
2597,260.11,65,1.102
2598,260.15,28,5.304
2599,260.16,78,4.178
2600,260.165,22,9.063
2601,260.18,71,3.439
2602,260.2,59,3.517
2603,260.225,33,4.682
2604,260.235,81,8.874
2605,260.255,70,7.044
2606,260.265,43,6.466
2607,260.275,2,1.18
2608,260.315,89,1.583
2609,260.335,20,1.077
2610,260.34,66,1.786
2611,260.36,19,1.251
2612,260.365,29,2.175
2613,260.375,60,4.137
2614,260.39,10,6.037
2615,260.465,55,2.656
2616,260.535,91,0.105
2617,260.585,45,13.454
2618,260.585,50,1.535
2619,260.6,15,0.576
2620,260.605,22,0.927
2621,260.63,61,0.515
2622,260.675,13,2.547
2623,260.695,7,2.065
2624,260.83,14,4.822
2625,260.835,86,2.817
2626,260.875,83,0.945
2627,260.955,82,2.181
2628,260.98,76,8.473
2629,260.98,4,4.449
2630,261.02,43,16.288
2631,261.075,22,1.606
2632,261.275,34,6.129
2633,261.495,49,4.336
2634,262.105,16,0.562
2635,262.2,23,2.445
2636,265.02,38,4.917
2637,265.03,27,3.021
2638,265.03,22,5.907
2639,265.07,86,2.038
2640,265.08,47,0.504
2641,265.085,78,5.302
2642,265.095,100,7.14
2643,265.1,43,4.693
2644,265.105,19,4.84
2645,265.13,20,3.479
2646,265.13,93,4.446
2647,265.135,49,2.634
2648,265.14,39,5.803
2649,265.145,63,2.704
2650,265.145,3,1.258
2651,265.15,88,4.17
2652,265.15,69,1.238
2653,265.16,47,0.886
2654,265.215,30,1.17
2655,265.225,10,3.121
2656,265.265,75,0.842
2657,265.27,47,2.335
2658,265.29,2,5.774
2659,265.295,47,1.264
2660,265.32,94,2.652
2661,265.325,51,8.334
2662,265.375,36,1.97
2663,265.38,16,4.612
2664,265.43,27,0.981
2665,265.455,34,3.497
2666,265.48,83,3.795
2667,265.49,56,6.613
2668,265.535,3,1.491
2669,265.545,95,10.848
2670,265.655,67,2.22
2671,265.71,5,2.124
2672,265.725,70,1.579
2673,265.805,65,2.92
2674,266.05,48,6.317
2675,266.055,43,3.154
2676,266.065,65,7.141
2677,266.095,77,9.601
2678,266.26,14,5.2
2679,266.485,4,6.302
2680,266.53,48,1.946
2681,266.64,48,5.428
2682,266.835,38,0.334
2683,266.89,75,0.49
2684,270.01,18,4.451
2685,270.015,22,1.247
2686,270.015,7,2.275
2687,270.055,14,2.3
2688,270.06,19,5.189
2689,270.075,19,0.622
2690,270.085,43,0.829
2691,270.1,86,1.238
2692,270.125,38,4.012
2693,270.16,9,15.366
2694,270.16,42,3.619
2695,270.175,80,0.526
2696,270.23,93,4.944
2697,270.23,84,3.86
2698,270.24,64,2.853
2699,270.25,42,2.98
2700,270.265,59,0.919
2701,270.28,32,9.146
2702,270.28,61,15.939
2703,270.315,52,4.179
2704,270.35,92,1.309
2705,270.355,44,5.415
2706,270.365,34,5.633
2707,270.375,44,1.252
2708,270.41,61,3.982
2709,270.415,1,3.08
2710,270.445,30,1.843
2711,270.465,3,5.081
2712,270.5,13,6.057
2713,270.565,5,0.31
2714,270.635,3,1.104
2715,270.685,78,2.738
2716,270.825,13,1.29
2717,270.835,50,7.455
2718,270.91,93,2.41
2719,271.02,56,5.086
2720,271.025,33,2.444
2721,271.115,75,5.088
2722,271.185,84,2.976
2723,271.305,46,6.383
2724,271.87,1,4.106
2725,272.165,37,7.735
2726,272.185,47,8.463
2727,275.005,15,8.862
2728,275.01,91,2.312
2729,275.015,15,1.486
2730,275.02,62,5.074
2731,275.03,81,3.068
2732,275.03,100,4.673
2733,275.045,56,0.792
2734,275.055,58,4.188
2735,275.07,8,1.661
2736,275.07,2,3.113
2737,275.075,98,0.398
2738,275.075,12,4.369
2739,275.085,1,17.088
2740,275.09,41,7.12
2741,275.09,43,6.096
2742,275.1,57,0.324
2743,275.115,73,1.747
2744,275.125,100,5.569
2745,275.13,29,1.053
2746,275.13,3,3.808
2747,275.135,34,6.133
2748,275.145,76,3.562
2749,275.155,56,6.652
2750,275.185,79,3.383
2751,275.19,69,4.087
2752,275.19,54,9.32
2753,275.19,29,4.497
2754,275.2,51,1.292
2755,275.23,90,2.156
2756,275.24,44,3.776
2757,275.26,10,2.204
2758,275.26,73,3.185
2759,275.29,55,8.865
2760,275.295,52,3.565
2761,275.305,6,9.915
2762,275.35,37,7.547
2763,275.375,87,8.45
2764,275.375,34,0.826
2765,275.39,85,6.108
2766,275.39,24,3.819
2767,275.4,57,4.156
2768,275.44,68,4.232
2769,275.475,90,6.504
2770,275.495,24,2.73
2771,275.495,30,4.753
2772,275.52,99,0.987
2773,275.555,6,5.251
2774,275.56,64,0.571
2775,275.585,45,2.383
2776,275.665,20,4.313
2777,275.675,88,0.813
2778,275.755,17,5.173
2779,275.84,57,9.533
2780,275.925,40,2.708
2781,275.985,70,3.273
2782,275.99,4,3.735
2783,276.195,74,3.77
2784,276.39,40,7.422
2785,276.59,98,3.899
2786,276.795,14,4.115
2787,277.65,53,4.719
2788,280.01,33,0.849
2789,280.025,89,3.615
2790,280.055,46,0.301
2791,280.065,87,1.023
2792,280.085,41,1.504
2793,280.1,75,10.329
2794,280.14,40,5.216
2795,280.145,22,0.376
2796,280.15,19,3.484
2797,280.165,49,4.392
2798,280.17,91,1.411
2799,280.175,100,2.642
2800,280.175,93,0.252
2801,280.18,79,3.53
2802,280.185,40,2.57
2803,280.2,46,13.034
2804,280.225,88,7.113
2805,280.26,57,0.993
2806,280.285,69,13.921
2807,280.335,54,5.542
2808,280.34,71,4.454
2809,280.375,66,3.08
2810,280.425,95,0.28
2811,280.45,39,11.678
2812,280.51,8,2.027
2813,280.545,100,1.273
2814,280.615,48,10.937
2815,280.615,24,6.776
2816,280.665,63,9.447
2817,280.83,61,4.68
2818,280.99,48,1.873
2819,281.035,84,2.831
2820,281.055,58,2.743
2821,281.125,89,2.584
2822,281.14,22,4.253
2823,281.145,93,2.913
2824,281.15,26,3.56
2825,281.33,90,8.448
2826,281.43,62,0.367
2827,281.61,1,17.288
2828,281.695,49,3.663
2829,281.91,59,1.773
2830,285.005,24,4.164
2831,285.005,1,0.27
2832,285.01,32,1.987
2833,285.015,17,7.426
2834,285.02,64,7.469
2835,285.04,61,1.51
2836,285.04,39,1.009
2837,285.04,11,4.851
2838,285.045,83,2.584
2839,285.045,9,2.875
2840,285.055,53,6.801
2841,285.06,62,1.336
2842,285.07,49,1.882
2843,285.1,78,1.2
2844,285.11,96,4.074
2845,285.115,67,3.892
2846,285.12,100,2.115
2847,285.135,21,0.879
2848,285.185,80,4.835
2849,285.19,41,4.745
2850,285.19,42,7.15
2851,285.195,71,4.47
2852,285.195,7,0.577
2853,285.2,3,6.651
2854,285.22,34,10.698
2855,285.24,16,2.01
2856,285.255,63,5.078
2857,285.265,28,3.456
2858,285.295,38,2.61
2859,285.295,68,5.207
2860,285.305,40,4.1
2861,285.36,57,6.8
2862,285.375,9,2.574
2863,285.38,58,1.848
2864,285.39,34,7.948
2865,285.395,85,7.489
2866,285.465,71,6.271
2867,285.495,15,0.679
2868,285.5,12,0.69
2869,285.555,5,3.052
2870,285.56,29,2.697
2871,285.565,41,1.976
2872,285.575,37,6.388
2873,285.61,40,6.374
2874,285.645,12,3.075
2875,285.66,52,5.311
2876,285.66,86,1.584
2877,285.69,31,1.629
2878,285.715,43,7.104
2879,285.745,98,4.548
2880,285.93,93,2.113
2881,285.93,60,3.865
2882,286.335,37,3.695
2883,286.72,25,3.541
2884,286.825,67,7.787
2885,286.95,85,4.172
2886,287.16,87,1.723
2887,290.02,61,0.576
2888,290.025,43,7.012
2889,290.035,33,2.623
2890,290.045,17,4.592
2891,290.055,10,0.759
2892,290.06,42,0.688
2893,290.06,12,3.958
2894,290.065,86,4.897
2895,290.08,74,1.996
2896,290.085,73,8.499
2897,290.135,38,5.082
2898,290.135,26,10.928
2899,290.215,28,1.004
2900,290.24,18,4.966
2901,290.245,96,0.831
2902,290.27,48,2.701
2903,290.285,47,8.506
2904,290.33,26,2.339
2905,290.38,24,5.402
2906,290.385,49,0.484
2907,290.385,56,9.472
2908,290.39,76,3.323
2909,290.395,39,6.039
2910,290.4,93,4.46
2911,290.405,23,5.35
2912,290.45,66,3.747
2913,290.48,59,3.98
2914,290.49,35,4.535
2915,290.515,78,2.203
2916,290.57,80,3.357
2917,290.585,14,3.538
2918,290.63,13,1.799
2919,290.63,86,8.342
2920,290.725,42,2.971
2921,290.785,93,1.457
2922,290.805,41,5.141
2923,290.84,16,3.027
2924,290.87,67,6.202
2925,290.91,20,1.021
2926,290.915,74,6.779
2927,290.945,39,1.498
2928,290.975,36,2.507
2929,291.04,98,6.297
2930,291.055,23,4.106
2931,291.13,20,5.481
2932,291.24,64,2.16
2933,291.27,97,19.368
2934,291.505,46,9.072
2935,291.63,76,4.871
2936,291.65,56,3.734
2937,295.005,79,3.935
2938,295.005,23,1.672
2939,295.015,37,2.032
2940,295.02,77,0.305
2941,295.045,33,4.422
2942,295.055,65,5.557
2943,295.06,57,4.1
2944,295.065,51,4.126
2945,295.08,26,4.545
2946,295.085,33,1.167
2947,295.09,68,5.324
2948,295.11,60,4.082
2949,295.115,22,5.494
2950,295.13,34,10.785
2951,295.15,97,3.991
2952,295.17,63,2.443
2953,295.175,86,13.867
2954,295.18,100,11.298
2955,295.19,35,8.47
2956,295.205,48,0.397
2957,295.225,73,1.935
2958,295.24,38,0.651
2959,295.35,76,9.541
2960,295.35,63,3.508
2961,295.395,68,5.429
2962,295.395,35,3.415
2963,295.405,66,1.661
2964,295.425,84,3.91
2965,295.43,91,2.6
2966,295.44,57,2.978
2967,295.48,63,6.089
2968,295.5,92,5.392
2969,295.595,57,3.934
2970,295.605,34,5.887
2971,295.695,41,1.986
2972,295.695,83,3.64
2973,295.7,82,2.442
2974,295.74,64,5.46
2975,295.825,66,3.664
2976,295.835,82,6.901
2977,295.855,87,4.158
2978,295.935,4,1.762
2979,296.13,49,2.073
2980,296.185,71,3.529
2981,296.295,42,2.144
2982,296.455,11,2.071
2983,296.52,38,1.002
2984,296.88,39,10.382
2985,297.195,34,4.963
2986,300.005,4,10.726
2987,300.005,100,3.119
2988,300.03,49,4.797
2989,300.03,29,1.922
2990,300.035,72,4.935
2991,300.045,66,3.323
2992,300.055,4,6.623
2993,300.055,36,4.55
2994,300.06,69,3.046
2995,300.075,37,4.981
2996,300.08,96,2.794
2997,300.08,14,3.412
2998,300.09,80,3.554
2999,300.105,96,4.576
3000,300.12,32,7.088
3001,300.12,15,2.485
3002,300.14,95,4.423
3003,300.145,66,8.215
3004,300.165,82,3.78
3005,300.165,67,1.626
3006,300.18,99,1.821
3007,300.185,23,5.773
3008,300.225,100,7.205
3009,300.25,2,0.526
3010,300.265,41,3.09
3011,300.27,47,6.63
3012,300.27,31,3.392
3013,300.28,75,3.874
3014,300.295,9,4.217
3015,300.315,74,0.601
3016,300.315,82,3.501
3017,300.315,28,2.171
3018,300.315,38,1.156
3019,300.33,90,8.84
3020,300.335,86,2.746
3021,300.34,43,12.651
3022,300.35,90,2.694
3023,300.355,76,6.889
3024,300.365,75,9.346
3025,300.43,3,1.337
3026,300.44,87,2.209
3027,300.47,7,3.791
3028,300.56,63,3.164
3029,300.57,58,7.408
3030,300.64,90,8.26
3031,300.72,46,2.721
3032,300.75,6,5.231
3033,300.75,53,6.258
3034,300.765,33,1.566
3035,300.77,99,2.058
3036,300.82,63,0.665
3037,300.875,6,0.205
3038,300.905,33,2.997
3039,300.925,39,12.557
3040,300.95,61,6.423
3041,301.0,77,4.068
3042,301.0,62,0.664
3043,301.33,92,2.568
3044,301.575,46,9.215
3045,302.9,50,9.479
3046,305.01,59,5.907
3047,305.02,11,5.597
3048,305.07,61,5.141
3049,305.075,96,3.486
3050,305.075,96,6.981
3051,305.08,59,5.339
3052,305.1,56,2.983
3053,305.1,7,4.126
3054,305.105,50,5.779
3055,305.115,94,4.073
3056,305.14,7,1.259
3057,305.155,93,8.023
3058,305.165,1,5.903
3059,305.175,6,3.051
3060,305.175,11,5.23
3061,305.215,10,1.553
3062,305.235,80,6.823
3063,305.245,56,12.062
3064,305.29,79,0.546
3065,305.32,82,4.733
3066,305.355,54,2.746
3067,305.39,75,2.934
3068,305.435,89,7.343
3069,305.435,27,0.716
3070,305.52,62,7.897
3071,305.535,97,4.222
3072,305.56,91,2.72
3073,305.62,98,2.959
3074,305.64,1,0.282
3075,305.81,59,3.162
3076,305.91,59,2.169
3077,306.045,93,4.752
3078,306.065,26,1.372
3079,306.34,62,0.756
3080,306.365,45,19.267
3081,306.425,25,1.462
3082,306.52,77,5.173
3083,306.69,53,7.824
3084,307.75,63,3.158
3085,310.045,6,8.651
3086,310.045,26,2.127
3087,310.05,35,1.947
3088,310.06,1,5.819
3089,310.065,19,4.449
3090,310.07,33,0.917
3091,310.125,64,1.673
3092,310.145,98,6.933
3093,310.15,82,0.23
3094,310.16,37,2.479
3095,310.18,10,8.513
3096,310.18,44,1.006
3097,310.185,89,9.308
3098,310.22,13,6.816
3099,310.245,38,1.776
3100,310.255,14,4.941
3101,310.27,67,1.775
3102,310.28,87,4.365
3103,310.295,38,0.61
3104,310.33,18,3.503
3105,310.355,71,2.645
3106,310.36,12,13.361
3107,310.37,29,1.775
3108,310.4,37,3.399
3109,310.425,71,4.004
3110,310.445,9,2.995
3111,310.48,22,7.563
3112,310.515,95,5.092
3113,310.66,13,6.2
3114,310.685,97,1.56
3115,310.69,64,2.061
3116,310.715,86,2.759
3117,310.85,2,9.553
3118,310.875,48,4.616
3119,310.885,64,4.63
3120,310.99,35,1.191
3121,311.235,91,1.973
3122,311.27,85,1.837
3123,311.4,56,2.584
3124,311.425,61,4.776
3125,311.52,89,2.769
3126,312.875,34,0.5
3127,315.0,43,3.491
3128,315.04,99,2.549
3129,315.055,84,3.259
3130,315.055,53,1.796
3131,315.075,48,0.871
3132,315.08,51,1.043
3133,315.09,39,3.85
3134,315.095,35,4.41
3135,315.1,44,2.741
3136,315.14,74,8.341
3137,315.15,72,5.528
3138,315.15,78,5.21
3139,315.155,90,0.761
3140,315.16,48,0.654
3141,315.17,65,4.222
3142,315.18,91,2.939
3143,315.205,63,1.119
3144,315.215,97,2.302
3145,315.225,55,2.801
3146,315.24,48,4.055
3147,315.26,85,2.974
3148,315.265,11,3.008
3149,315.37,8,0.674
3150,315.4,3,4.23
3151,315.43,87,2.363
3152,315.47,57,3.178
3153,315.5,26,2.581
3154,315.51,54,12.613
3155,315.54,76,6.056
3156,315.585,23,3.362
3157,315.62,77,1.109
3158,315.725,55,2.809
3159,315.745,21,2.854
3160,315.785,37,1.956
3161,315.795,84,5.867
3162,315.83,28,1.132
3163,315.995,22,16.085
3164,316.12,55,2.645
3165,316.45,49,5.266
3166,316.515,74,10.665
3167,317.24,81,4.125
3168,317.745,51,2.099
3169,320.025,91,4.014
3170,320.045,92,0.827
3171,320.05,77,1.617
3172,320.06,45,4.014
3173,320.07,19,2.579
3174,320.08,23,6.771
3175,320.085,99,5.616
3176,320.095,86,5.71
3177,320.105,33,3.364
3178,320.135,12,2.11
3179,320.14,85,1.639
3180,320.195,72,3.131
3181,320.205,8,0.763
3182,320.21,96,1.509
3183,320.21,37,2.597
3184,320.235,67,6.743
3185,320.255,7,10.319
3186,320.29,85,4.977
3187,320.295,96,3.095
3188,320.31,48,1.201
3189,320.325,67,3.659
3190,320.335,76,6.559
3191,320.345,61,3.121
3192,320.37,2,1.965
3193,320.41,55,1.146
3194,320.455,79,6.275
3195,320.47,37,6.163
3196,320.495,75,3.017
3197,320.525,20,1.815
3198,320.53,56,1.786
3199,320.545,60,1.738
3200,320.595,62,4.921
3201,320.655,66,9.356
3202,320.68,94,3.1
3203,320.815,53,0.318
3204,320.93,68,8.764
3205,320.955,82,2.529
3206,321.035,5,7.265
3207,321.12,51,4.831
3208,321.17,23,5.087
3209,321.265,89,3.785
3210,321.28,38,1.337
3211,321.315,61,8.713
3212,321.42,97,3.203
3213,321.595,45,8.485
3214,321.61,71,11.428
3215,321.635,77,3.222
3216,325.005,30,6.501
3217,325.025,78,3.007
3218,325.04,37,4.944
3219,325.055,21,0.828
3220,325.055,33,6.159
3221,325.06,97,5.744
3222,325.06,58,1.679
3223,325.075,20,0.953
3224,325.085,21,0.552
3225,325.105,3,3.943
3226,325.135,21,1.213
3227,325.14,94,3.331
3228,325.14,75,2.864
3229,325.155,23,3.292
3230,325.17,43,2.992
3231,325.19,64,5.415
3232,325.215,44,2.613
3233,325.225,82,14.767
3234,325.23,94,4.244
3235,325.235,5,2.724
3236,325.245,67,1.068
3237,325.255,36,1.989
3238,325.295,93,3.47
3239,325.305,78,2.088
3240,325.34,85,2.508
3241,325.38,61,1.047
3242,325.39,8,8.241
3243,325.435,67,0.747
3244,325.44,20,0.921
3245,325.455,24,1.801
3246,325.485,16,1.839
3247,325.5,42,2.85
3248,325.51,76,1.946
3249,325.515,97,2.275
3250,325.52,67,2.8
3251,325.56,46,3.943
3252,325.585,33,6.947
3253,325.62,61,5.078
3254,325.665,48,2.612
3255,325.67,24,7.505
3256,325.685,42,2.001
3257,325.705,41,4.722
3258,325.715,27,3.49
3259,325.73,32,9.267
3260,325.855,71,3.756
3261,325.87,79,3.525
3262,326.14,36,7.027
3263,326.225,42,3.476
3264,326.23,9,1.861
3265,326.405,15,4.026
3266,326.465,40,5.514
3267,326.53,31,4.153
3268,326.57,63,1.348
3269,326.82,4,4.82
3270,330.01,65,4.145
3271,330.015,39,4.86
3272,330.02,74,4.401
3273,330.045,20,0.369
3274,330.05,29,0.392
3275,330.07,11,4.67
3276,330.075,39,4.531
3277,330.08,21,3.159
3278,330.085,43,2.35
3279,330.11,29,3.747
3280,330.125,84,9.209
3281,330.13,94,0.136
3282,330.145,37,1.327
3283,330.145,75,1.561
3284,330.155,65,15.351
3285,330.18,22,4.414
3286,330.18,37,1.67
3287,330.2,26,2.445
3288,330.23,28,4.314
3289,330.235,90,1.561
3290,330.245,75,4.101
3291,330.25,39,4.613
3292,330.26,53,13.429
3293,330.315,84,2.124
3294,330.32,1,14.696
3295,330.345,4,2.256
3296,330.395,6,14.283
3297,330.41,79,0.819
3298,330.44,25,3.43
3299,330.455,52,4.353
3300,330.53,75,0.684
3301,330.825,20,2.578
3302,330.835,19,2.114
3303,330.87,57,6.015
